dataset,noise_type,n_eligible
banfakenews,elongate,180
banfakenews,elongate,405
banfakenews,elongate,538
banfakenews,elongate,900
banfakenews,elongate,445
banfakenews,elongate,933
banfakenews,elongate,379
banfakenews,elongate,623
banfakenews,elongate,790
banfakenews,elongate,134
banfakenews,elongate,166
banfakenews,elongate,293
banfakenews,elongate,339
banfakenews,elongate,985
banfakenews,elongate,143
banfakenews,elongate,579
banfakenews,elongate,534
banfakenews,elongate,766
banfakenews,elongate,152
banfakenews,elongate,277
banfakenews,elongate,300
banfakenews,elongate,592
banfakenews,elongate,331
banfakenews,elongate,346
banfakenews,elongate,266
banfakenews,elongate,1135
banfakenews,elongate,218
banfakenews,elongate,616
banfakenews,elongate,286
banfakenews,elongate,369
banfakenews,elongate,303
banfakenews,elongate,239
banfakenews,elongate,321
banfakenews,elongate,260
banfakenews,elongate,602
banfakenews,elongate,357
banfakenews,elongate,231
banfakenews,elongate,591
banfakenews,elongate,957
banfakenews,elongate,353
banfakenews,elongate,767
banfakenews,elongate,983
banfakenews,elongate,310
banfakenews,elongate,404
banfakenews,elongate,660
banfakenews,elongate,345
banfakenews,elongate,461
banfakenews,elongate,217
banfakenews,elongate,188
banfakenews,elongate,706
banfakenews,elongate,609
banfakenews,elongate,338
banfakenews,elongate,455
banfakenews,elongate,225
banfakenews,elongate,342
banfakenews,elongate,458
banfakenews,elongate,563
banfakenews,elongate,489
banfakenews,elongate,309
banfakenews,elongate,342
banfakenews,elongate,252
banfakenews,elongate,338
banfakenews,elongate,461
banfakenews,elongate,517
banfakenews,elongate,171
banfakenews,elongate,610
banfakenews,elongate,220
banfakenews,elongate,623
banfakenews,elongate,312
banfakenews,elongate,247
banfakenews,elongate,613
banfakenews,elongate,470
banfakenews,elongate,386
banfakenews,elongate,370
banfakenews,elongate,209
banfakenews,elongate,713
banfakenews,elongate,328
banfakenews,elongate,550
banfakenews,elongate,402
banfakenews,elongate,1144
banfakenews,elongate,672
banfakenews,elongate,272
banfakenews,elongate,223
banfakenews,elongate,259
banfakenews,elongate,353
banfakenews,elongate,530
banfakenews,elongate,181
banfakenews,elongate,298
banfakenews,elongate,129
banfakenews,elongate,380
banfakenews,elongate,1073
banfakenews,elongate,702
banfakenews,elongate,505
banfakenews,elongate,548
banfakenews,elongate,437
banfakenews,elongate,185
banfakenews,elongate,387
banfakenews,elongate,365
banfakenews,elongate,362
banfakenews,elongate,395
banfakenews,elongate,301
banfakenews,elongate,585
banfakenews,elongate,422
banfakenews,elongate,507
banfakenews,elongate,195
banfakenews,elongate,242
banfakenews,elongate,132
banfakenews,elongate,391
banfakenews,elongate,328
banfakenews,elongate,647
banfakenews,elongate,238
banfakenews,elongate,282
banfakenews,elongate,1289
banfakenews,elongate,375
banfakenews,elongate,342
banfakenews,elongate,337
banfakenews,elongate,396
banfakenews,elongate,260
banfakenews,elongate,231
banfakenews,elongate,601
banfakenews,elongate,548
banfakenews,elongate,437
banfakenews,elongate,534
banfakenews,elongate,1240
banfakenews,elongate,1794
banfakenews,elongate,1135
banfakenews,elongate,246
banfakenews,elongate,307
banfakenews,elongate,463
banfakenews,elongate,158
banfakenews,elongate,136
banfakenews,elongate,386
banfakenews,elongate,391
banfakenews,elongate,960
banfakenews,elongate,569
banfakenews,elongate,172
banfakenews,elongate,536
banfakenews,elongate,801
banfakenews,elongate,693
banfakenews,elongate,725
banfakenews,elongate,438
banfakenews,elongate,351
banfakenews,elongate,522
banfakenews,elongate,475
banfakenews,elongate,472
banfakenews,elongate,795
banfakenews,elongate,1390
banfakenews,elongate,164
banfakenews,elongate,568
banfakenews,elongate,276
banfakenews,elongate,415
banfakenews,elongate,408
banfakenews,elongate,315
banfakenews,elongate,183
banfakenews,elongate,221
banfakenews,elongate,586
banfakenews,elongate,408
banfakenews,elongate,201
banfakenews,elongate,483
banfakenews,elongate,434
banfakenews,elongate,241
banfakenews,elongate,588
banfakenews,elongate,687
banfakenews,elongate,459
banfakenews,elongate,786
banfakenews,elongate,22
banfakenews,elongate,451
banfakenews,elongate,274
banfakenews,elongate,306
banfakenews,elongate,312
banfakenews,elongate,297
banfakenews,elongate,286
banfakenews,elongate,177
banfakenews,elongate,276
banfakenews,elongate,166
banfakenews,elongate,385
banfakenews,elongate,105
banfakenews,elongate,315
banfakenews,elongate,269
banfakenews,elongate,528
banfakenews,elongate,483
banfakenews,elongate,353
banfakenews,elongate,180
banfakenews,elongate,251
banfakenews,elongate,1197
banfakenews,elongate,304
banfakenews,elongate,242
banfakenews,elongate,293
banfakenews,elongate,499
banfakenews,elongate,564
banfakenews,elongate,235
banfakenews,elongate,1436
banfakenews,elongate,331
banfakenews,elongate,422
banfakenews,elongate,415
banfakenews,elongate,347
banfakenews,elongate,1076
banfakenews,elongate,785
banfakenews,elongate,1596
banfakenews,elongate,413
banfakenews,elongate,585
banfakenews,elongate,313
banfakenews,elongate,398
banfakenews,elongate,280
banfakenews,elongate,219
banfakenews,elongate,483
banfakenews,elongate,201
banfakenews,elongate,536
banfakenews,elongate,1428
banfakenews,elongate,224
banfakenews,elongate,722
banfakenews,elongate,324
banfakenews,elongate,759
banfakenews,elongate,132
banfakenews,elongate,375
banfakenews,elongate,593
banfakenews,elongate,753
banfakenews,elongate,380
banfakenews,elongate,182
banfakenews,elongate,584
banfakenews,elongate,432
banfakenews,elongate,671
banfakenews,elongate,249
banfakenews,elongate,752
banfakenews,elongate,302
banfakenews,elongate,828
banfakenews,elongate,1066
banfakenews,elongate,597
banfakenews,elongate,212
banfakenews,elongate,226
banfakenews,elongate,1225
banfakenews,elongate,154
banfakenews,elongate,469
banfakenews,elongate,562
banfakenews,elongate,193
banfakenews,elongate,412
banfakenews,elongate,250
banfakenews,elongate,580
banfakenews,elongate,496
banfakenews,elongate,327
banfakenews,elongate,1421
banfakenews,elongate,1131
banfakenews,elongate,196
banfakenews,elongate,234
banfakenews,elongate,672
banfakenews,elongate,159
banfakenews,elongate,2312
banfakenews,elongate,335
banfakenews,elongate,286
banfakenews,elongate,549
banfakenews,elongate,249
banfakenews,elongate,601
banfakenews,elongate,340
banfakenews,elongate,99
banfakenews,elongate,306
banfakenews,elongate,324
banfakenews,elongate,434
banfakenews,elongate,272
banfakenews,elongate,358
banfakenews,elongate,204
banfakenews,elongate,495
banfakenews,elongate,157
banfakenews,elongate,388
banfakenews,elongate,1295
banfakenews,elongate,658
banfakenews,elongate,289
banfakenews,elongate,612
banfakenews,elongate,420
banfakenews,elongate,294
banfakenews,elongate,345
banfakenews,elongate,245
banfakenews,elongate,482
banfakenews,elongate,107
banfakenews,elongate,1865
banfakenews,elongate,522
banfakenews,elongate,664
banfakenews,elongate,830
banfakenews,elongate,194
banfakenews,elongate,318
banfakenews,elongate,266
banfakenews,elongate,293
banfakenews,elongate,308
banfakenews,elongate,418
banfakenews,elongate,173
banfakenews,elongate,370
banfakenews,elongate,1457
banfakenews,elongate,328
banfakenews,whitespace_error,591
banfakenews,whitespace_error,483
banfakenews,whitespace_error,443
banfakenews,whitespace_error,1045
banfakenews,whitespace_error,794
banfakenews,whitespace_error,912
banfakenews,whitespace_error,1004
banfakenews,whitespace_error,440
banfakenews,whitespace_error,384
banfakenews,whitespace_error,1270
banfakenews,whitespace_error,295
banfakenews,whitespace_error,995
banfakenews,whitespace_error,563
banfakenews,whitespace_error,377
banfakenews,whitespace_error,628
banfakenews,whitespace_error,884
banfakenews,whitespace_error,1556
banfakenews,whitespace_error,743
banfakenews,whitespace_error,1657
banfakenews,whitespace_error,657
banfakenews,whitespace_error,1041
banfakenews,whitespace_error,1454
banfakenews,whitespace_error,252
banfakenews,whitespace_error,307
banfakenews,whitespace_error,510
banfakenews,whitespace_error,571
banfakenews,whitespace_error,1786
banfakenews,whitespace_error,245
banfakenews,whitespace_error,1018
banfakenews,whitespace_error,975
banfakenews,whitespace_error,1319
banfakenews,whitespace_error,307
banfakenews,whitespace_error,576
banfakenews,whitespace_error,509
banfakenews,whitespace_error,1096
banfakenews,whitespace_error,585
banfakenews,whitespace_error,566
banfakenews,whitespace_error,470
banfakenews,whitespace_error,2071
banfakenews,whitespace_error,412
banfakenews,whitespace_error,1070
banfakenews,whitespace_error,480
banfakenews,whitespace_error,570
banfakenews,whitespace_error,524
banfakenews,whitespace_error,381
banfakenews,whitespace_error,553
banfakenews,whitespace_error,450
banfakenews,whitespace_error,997
banfakenews,whitespace_error,604
banfakenews,whitespace_error,406
banfakenews,whitespace_error,1020
banfakenews,whitespace_error,1659
banfakenews,whitespace_error,588
banfakenews,whitespace_error,1283
banfakenews,whitespace_error,1625
banfakenews,whitespace_error,546
banfakenews,whitespace_error,704
banfakenews,whitespace_error,1129
banfakenews,whitespace_error,589
banfakenews,whitespace_error,833
banfakenews,whitespace_error,382
banfakenews,whitespace_error,388
banfakenews,whitespace_error,1183
banfakenews,whitespace_error,1022
banfakenews,whitespace_error,604
banfakenews,whitespace_error,721
banfakenews,whitespace_error,404
banfakenews,whitespace_error,655
banfakenews,whitespace_error,729
banfakenews,whitespace_error,1169
banfakenews,whitespace_error,790
banfakenews,whitespace_error,548
banfakenews,whitespace_error,588
banfakenews,whitespace_error,443
banfakenews,whitespace_error,568
banfakenews,whitespace_error,850
banfakenews,whitespace_error,905
banfakenews,whitespace_error,291
banfakenews,whitespace_error,1047
banfakenews,whitespace_error,350
banfakenews,whitespace_error,1120
banfakenews,whitespace_error,561
banfakenews,whitespace_error,424
banfakenews,whitespace_error,1115
banfakenews,whitespace_error,814
banfakenews,whitespace_error,586
banfakenews,whitespace_error,729
banfakenews,whitespace_error,442
banfakenews,whitespace_error,1259
banfakenews,whitespace_error,547
banfakenews,whitespace_error,861
banfakenews,whitespace_error,684
banfakenews,whitespace_error,2123
banfakenews,whitespace_error,1155
banfakenews,whitespace_error,466
banfakenews,whitespace_error,396
banfakenews,whitespace_error,399
banfakenews,whitespace_error,638
banfakenews,whitespace_error,879
banfakenews,whitespace_error,325
banfakenews,whitespace_error,512
banfakenews,whitespace_error,220
banfakenews,whitespace_error,612
banfakenews,whitespace_error,2034
banfakenews,whitespace_error,1170
banfakenews,whitespace_error,921
banfakenews,whitespace_error,917
banfakenews,whitespace_error,788
banfakenews,whitespace_error,321
banfakenews,whitespace_error,676
banfakenews,whitespace_error,644
banfakenews,whitespace_error,646
banfakenews,whitespace_error,638
banfakenews,whitespace_error,683
banfakenews,whitespace_error,1028
banfakenews,whitespace_error,796
banfakenews,whitespace_error,860
banfakenews,whitespace_error,366
banfakenews,whitespace_error,472
banfakenews,whitespace_error,285
banfakenews,whitespace_error,715
banfakenews,whitespace_error,576
banfakenews,whitespace_error,1219
banfakenews,whitespace_error,469
banfakenews,whitespace_error,453
banfakenews,whitespace_error,2390
banfakenews,whitespace_error,619
banfakenews,whitespace_error,604
banfakenews,whitespace_error,548
banfakenews,whitespace_error,674
banfakenews,whitespace_error,443
banfakenews,whitespace_error,406
banfakenews,whitespace_error,1051
banfakenews,whitespace_error,832
banfakenews,whitespace_error,817
banfakenews,whitespace_error,1000
banfakenews,whitespace_error,2246
banfakenews,whitespace_error,3108
banfakenews,whitespace_error,1836
banfakenews,whitespace_error,382
banfakenews,whitespace_error,524
banfakenews,whitespace_error,794
banfakenews,whitespace_error,260
banfakenews,whitespace_error,243
banfakenews,whitespace_error,730
banfakenews,whitespace_error,704
banfakenews,whitespace_error,1609
banfakenews,whitespace_error,1043
banfakenews,whitespace_error,298
banfakenews,whitespace_error,964
banfakenews,whitespace_error,1454
banfakenews,whitespace_error,1162
banfakenews,whitespace_error,1296
banfakenews,whitespace_error,769
banfakenews,whitespace_error,722
banfakenews,whitespace_error,1025
banfakenews,whitespace_error,747
banfakenews,whitespace_error,787
banfakenews,whitespace_error,1477
banfakenews,whitespace_error,2392
banfakenews,whitespace_error,286
banfakenews,whitespace_error,1159
banfakenews,whitespace_error,467
banfakenews,whitespace_error,730
banfakenews,whitespace_error,734
banfakenews,whitespace_error,483
banfakenews,whitespace_error,289
banfakenews,whitespace_error,374
banfakenews,whitespace_error,1079
banfakenews,whitespace_error,694
banfakenews,whitespace_error,368
banfakenews,whitespace_error,849
banfakenews,whitespace_error,834
banfakenews,whitespace_error,461
banfakenews,whitespace_error,991
banfakenews,whitespace_error,1247
banfakenews,whitespace_error,871
banfakenews,whitespace_error,1246
banfakenews,whitespace_error,33
banfakenews,whitespace_error,807
banfakenews,whitespace_error,473
banfakenews,whitespace_error,537
banfakenews,whitespace_error,566
banfakenews,whitespace_error,532
banfakenews,whitespace_error,471
banfakenews,whitespace_error,312
banfakenews,whitespace_error,504
banfakenews,whitespace_error,307
banfakenews,whitespace_error,728
banfakenews,whitespace_error,193
banfakenews,whitespace_error,564
banfakenews,whitespace_error,454
banfakenews,whitespace_error,946
banfakenews,whitespace_error,817
banfakenews,whitespace_error,745
banfakenews,whitespace_error,327
banfakenews,whitespace_error,434
banfakenews,whitespace_error,2135
banfakenews,whitespace_error,543
banfakenews,whitespace_error,433
banfakenews,whitespace_error,502
banfakenews,whitespace_error,826
banfakenews,whitespace_error,1040
banfakenews,whitespace_error,458
banfakenews,whitespace_error,2798
banfakenews,whitespace_error,583
banfakenews,whitespace_error,832
banfakenews,whitespace_error,743
banfakenews,whitespace_error,652
banfakenews,whitespace_error,1822
banfakenews,whitespace_error,1342
banfakenews,whitespace_error,2692
banfakenews,whitespace_error,687
banfakenews,whitespace_error,904
banfakenews,whitespace_error,535
banfakenews,whitespace_error,709
banfakenews,whitespace_error,537
banfakenews,whitespace_error,339
banfakenews,whitespace_error,881
banfakenews,whitespace_error,343
banfakenews,whitespace_error,970
banfakenews,whitespace_error,2364
banfakenews,whitespace_error,395
banfakenews,whitespace_error,1205
banfakenews,whitespace_error,531
banfakenews,whitespace_error,1295
banfakenews,whitespace_error,223
banfakenews,whitespace_error,674
banfakenews,whitespace_error,1066
banfakenews,whitespace_error,1296
banfakenews,whitespace_error,692
banfakenews,whitespace_error,378
banfakenews,whitespace_error,1031
banfakenews,whitespace_error,801
banfakenews,whitespace_error,1099
banfakenews,whitespace_error,435
banfakenews,whitespace_error,1307
banfakenews,whitespace_error,496
banfakenews,whitespace_error,1486
banfakenews,whitespace_error,1981
banfakenews,whitespace_error,986
banfakenews,whitespace_error,364
banfakenews,whitespace_error,385
banfakenews,whitespace_error,2235
banfakenews,whitespace_error,246
banfakenews,whitespace_error,729
banfakenews,whitespace_error,996
banfakenews,whitespace_error,352
banfakenews,whitespace_error,711
banfakenews,whitespace_error,474
banfakenews,whitespace_error,879
banfakenews,whitespace_error,873
banfakenews,whitespace_error,527
banfakenews,whitespace_error,2586
banfakenews,whitespace_error,1993
banfakenews,whitespace_error,352
banfakenews,whitespace_error,442
banfakenews,whitespace_error,1093
banfakenews,whitespace_error,265
banfakenews,whitespace_error,3845
banfakenews,whitespace_error,1083
banfakenews,whitespace_error,522
banfakenews,whitespace_error,1016
banfakenews,whitespace_error,435
banfakenews,whitespace_error,999
banfakenews,whitespace_error,655
banfakenews,whitespace_error,164
banfakenews,whitespace_error,544
banfakenews,whitespace_error,659
banfakenews,whitespace_error,757
banfakenews,whitespace_error,469
banfakenews,whitespace_error,600
banfakenews,whitespace_error,316
banfakenews,whitespace_error,936
banfakenews,whitespace_error,264
banfakenews,whitespace_error,746
banfakenews,whitespace_error,2210
banfakenews,whitespace_error,1199
